word,probability,font_size,opacity
man,0.0076639667004162445,1.0,1.0
quot,0.005132748340645742,0.6697247706422019,0.6567796610169492
mega,0.00499212509843627,0.6513761467889908,0.6377118644067796
gameplay,0.004260884238947014,0.5559633027522937,0.5385593220338983
mission,0.004120260996737541,0.5376146788990827,0.5194915254237289
end,0.003923388457644279,0.5119266055045871,0.4927966101694915
beat,0.003895263809202385,0.508256880733945,0.48898305084745763
weapon,0.0038671391607604903,0.5045871559633027,0.48516949152542377
new,0.003782765215434807,0.4935779816513762,0.47372881355932206
see,0.003670266621667229,0.47889908256880737,0.4584745762711865
enemi,0.0036140173247834403,0.47155963302752296,0.45084745762711864
sound,0.0035015187310158623,0.45688073394495415,0.43559322033898307
find,0.0034171447856901787,0.44587155963302755,0.42415254237288136
kill,0.0034171447856901787,0.44587155963302755,0.42415254237288136
run,0.0033890201372482843,0.44220183486238535,0.4203389830508475
point,0.00336089548880639,0.43853211009174314,0.4165254237288135
around,0.0033327708403644955,0.43486238532110094,0.41271186440677976
stori,0.0032765215434807063,0.4275229357798165,0.4050847457627119
mani,0.003248396895038812,0.42385321100917434,0.40127118644067794
say,0.003192147598155023,0.41651376146788993,0.3936440677966102
feel,0.0031640229497131287,0.41284403669724773,0.38983050847457634
though,0.0030233997075036563,0.3944954128440367,0.3707627118644069
hard,0.0030233997075036563,0.3944954128440367,0.3707627118644069
got,0.0030233997075036563,0.3944954128440367,0.3707627118644069
evil,0.002882776465294184,0.3761467889908257,0.35169491525423735
start,0.002882776465294184,0.3761467889908257,0.35169491525423735
player,0.0028265271684103947,0.3688073394495413,0.3440677966101694
bore,0.0027984025199685003,0.3651376146788991,0.34025423728813553
fan,0.0027984025199685003,0.3651376146788991,0.34025423728813553
best,0.002770277871526606,0.3614678899082569,0.33644067796610166
peopl,0.0027421532230847115,0.3577981651376147,0.3326271186440679
cool,0.002714028574642817,0.3541284403669725,0.3288135593220338
tri,0.0026859039262009223,0.35045871559633024,0.32499999999999996
save,0.0026859039262009223,0.35045871559633024,0.32499999999999996
bit,0.002657779277759028,0.3467889908256881,0.321186440677966
hour,0.0026296546293171335,0.3431192660550459,0.3173728813559322
shoot,0.002601529980875239,0.3394495412844037,0.31355932203389836
know,0.0025171560355495555,0.3284403669724771,0.30211864406779654
two,0.0025171560355495555,0.3284403669724771,0.30211864406779654
gun,0.002489031387107661,0.3247706422018349,0.2983050847457628
long,0.002489031387107661,0.3247706422018349,0.2983050847457628
need,0.0024609067386657667,0.3211009174311927,0.2944915254237288
never,0.002404657441781978,0.3137614678899083,0.28686440677966096
love,0.0023484081448981887,0.30642201834862387,0.2792372881355931
howev,0.0023202834964562943,0.30275229357798167,0.27542372881355937
boss,0.0022921588480144,0.29908256880733947,0.2716101694915255
give,0.0022921588480144,0.29908256880733947,0.2716101694915255
half,0.0022921588480144,0.29908256880733947,0.2716101694915255
actual,0.0022640341995725055,0.29541284403669726,0.2677966101694915
short,0.0022640341995725055,0.29541284403669726,0.2677966101694915
right,0.0022640341995725055,0.29541284403669726,0.2677966101694915
fight,0.0022640341995725055,0.29541284403669726,0.2677966101694915
person,0.0022359095511306107,0.291743119266055,0.26398305084745743
enjoy,0.0022359095511306107,0.291743119266055,0.26398305084745743
guy,0.0022359095511306107,0.291743119266055,0.26398305084745743
come,0.0022077849026887163,0.28807339449541286,0.2601694915254237
seem,0.0022077849026887163,0.28807339449541286,0.2601694915254237
movi,0.002179660254246822,0.28440366972477066,0.2563559322033899
someth,0.002179660254246822,0.28440366972477066,0.2563559322033899
