word,probability,font_size,opacity
dreamcast,0.01911832096049858,1.0,1.0
sonic,0.011932911740445423,0.6241610738255033,0.6421906693711967
system,0.011346347722481899,0.5934803451581975,0.6129817444219066
sega,0.010686463202272935,0.5589645254074783,0.5801217038539552
ps,0.00958665566859133,0.5014381591562799,0.5253549695740364
control,0.008596828888277884,0.4496644295302013,0.4760649087221095
charact,0.007533681605718999,0.39405560882070945,0.4231237322515212
fight,0.006323893318669233,0.3307766059443912,0.3628803245436105
consol,0.0055906882962148295,0.29242569511025884,0.3263691683569979
playstat,0.005444047291723948,0.2847555129434324,0.3190669371196754
soul,0.0052607460361103475,0.2751677852348993,0.30993914807302225
fighter,0.005224085784987627,0.2732502396931927,0.30811359026369156
mode,0.004857483273760425,0.2540747842761265,0.2898580121703853
look,0.004820823022637705,0.2521572387344199,0.28803245436105473
better,0.004454220511410503,0.23298178331735378,0.2697768762677484
adventur,0.004454220511410503,0.23298178331735378,0.2697768762677484
arcad,0.004344239758042342,0.2272291466922339,0.2643002028397565
tekken,0.004234259004674182,0.22147651006711405,0.2588235294117647
memori,0.004087618000183302,0.21380632790028764,0.25152129817444224
mani,0.0039043167445697003,0.20421860019175453,0.242393509127789
new,0.0038309962423242598,0.2003835091083413,0.23874239350912774
want,0.003647694986710659,0.1907957813998082,0.22961460446247461
would,0.003647694986710659,0.1907957813998082,0.22961460446247461
year,0.0035743744844652188,0.186960690316395,0.22596348884381345
calibur,0.0035377142333424985,0.1850431447746884,0.22413793103448265
move,0.0035010539822197782,0.18312559923298177,0.22231237322515207
got,0.0033177527266061773,0.1735378715244487,0.21318458417849895
team,0.003244432224360737,0.16970278044103546,0.20953346855983768
back,0.0031344514709925764,0.16395014381591563,0.20405679513184594
thing,0.0031344514709925764,0.16395014381591563,0.20405679513184594
say,0.003097791219869856,0.162032598274209,0.20223123732251524
made,0.003097791219869856,0.162032598274209,0.20223123732251524
way,0.0029878104665016954,0.15627996164908914,0.19675456389452328
power,0.0028045092108880945,0.14669223394055608,0.18762677484787016
player,0.002767848959765374,0.14477468839884944,0.18580121703853947
version,0.002694528457519934,0.14093959731543623,0.1821501014198782
awesom,0.002694528457519934,0.14093959731543623,0.1821501014198782
need,0.002694528457519934,0.14093959731543623,0.1821501014198782
come,0.002694528457519934,0.14093959731543623,0.1821501014198782
bought,0.002694528457519934,0.14093959731543623,0.1821501014198782
dc,0.002657868206397214,0.13902205177372962,0.1803245436105475
never,0.0026212079552744936,0.137104506232023,0.17849898580121715
chao,0.0025845477041517733,0.13518696069031638,0.17667342799188634
littl,0.0025845477041517733,0.13518696069031638,0.17667342799188634
race,0.002547887453029053,0.13326941514860977,0.17484787018255576
know,0.002474566950783613,0.12943432406519653,0.1711967545638945
onlin,0.002474566950783613,0.12943432406519653,0.1711967545638945
card,0.002474566950783613,0.12943432406519653,0.1711967545638945
right,0.002474566950783613,0.12943432406519653,0.1711967545638945
start,0.002474566950783613,0.12943432406519653,0.1711967545638945
think,0.0024379066996608927,0.12751677852348992,0.1693711967545638
old,0.0024379066996608927,0.12751677852348992,0.1693711967545638
quot,0.0024379066996608927,0.12751677852348992,0.1693711967545638
button,0.002364586197415452,0.12368168744007668,0.16572008113590253
video,0.002364586197415452,0.12368168744007668,0.16572008113590253
day,0.002327925946292732,0.12176414189837007,0.16389452332657195
gameplay,0.002327925946292732,0.12176414189837007,0.16389452332657195
came,0.002291265695170012,0.11984659635666346,0.16206896551724137
find,0.002291265695170012,0.11984659635666346,0.16206896551724137
price,0.002254605444047292,0.11792905081495685,0.16024340770791068
peopl,0.0022179451929245715,0.11601150527325023,0.1584178498985801
