word,probability,font_size,opacity
ps,0.006667732651103294,1.0,1.0
fighter,0.006028141989126959,0.9040767386091128,0.8977272727272728
quot,0.005900223856731692,0.8848920863309353,0.8772727272727273
version,0.005772305724336424,0.8657074340527577,0.8568181818181818
fight,0.00513271506236009,0.7697841726618706,0.7545454545454546
move,0.004972817396866005,0.7458033573141486,0.7289772727272728
system,0.004748960665174288,0.7122302158273381,0.6931818181818181
new,0.004397185801087304,0.6594724220623501,0.6369318181818181
mode,0.004109370003197953,0.6163069544364509,0.5909090909090909
street,0.003885513271506236,0.5827338129496403,0.5551136363636364
peopl,0.0038215542053086026,0.5731414868105515,0.5448863636363637
say,0.0035976974736168853,0.539568345323741,0.5090909090909091
start,0.0035657179405180683,0.5347721822541966,0.5039772727272727
player,0.0034697793412216183,0.5203836930455636,0.48863636363636365
see,0.0034377998081228014,0.5155875299760192,0.48352272727272727
work,0.003213943076431084,0.48201438848920863,0.44772727272727275
problem,0.0031819635433322675,0.4772182254196643,0.4426136363636364
hard,0.0031180044771346336,0.4676258992805755,0.4323863636363636
citi,0.003086024944035817,0.4628297362110312,0.42727272727272725
arcad,0.003086024944035817,0.4628297362110312,0.42727272727272725
tri,0.003054045410937,0.4580335731414868,0.4221590909090909
differ,0.003054045410937,0.4580335731414868,0.4221590909090909
build,0.0030220658778381836,0.45323741007194246,0.4170454545454546
sound,0.0029900863447393667,0.44844124700239807,0.4119318181818181
park,0.00295810681164055,0.44364508393285373,0.40681818181818186
button,0.00295810681164055,0.44364508393285373,0.40681818181818186
sim,0.00295810681164055,0.44364508393285373,0.40681818181818186
though,0.0028621682123440998,0.4292565947242206,0.39147727272727273
year,0.0028621682123440998,0.4292565947242206,0.39147727272727273
mani,0.002830188679245283,0.42446043165467623,0.38636363636363635
got,0.002830188679245283,0.42446043165467623,0.38636363636363635
comput,0.0027982091461464663,0.4196642685851319,0.38125
card,0.0027982091461464663,0.4196642685851319,0.38125
playstat,0.002734250079948833,0.41007194244604317,0.37102272727272734
need,0.002702270546850016,0.4052757793764988,0.36590909090909096
run,0.0026383114806523824,0.39568345323741005,0.3556818181818182
origin,0.0026383114806523824,0.39568345323741005,0.3556818181818182
old,0.0026383114806523824,0.39568345323741005,0.3556818181818182
fan,0.002606331947553566,0.3908872901678658,0.35056818181818183
find,0.002606331947553566,0.3908872901678658,0.35056818181818183
anoth,0.002542372881355932,0.38129496402877694,0.3403409090909091
know,0.002542372881355932,0.38129496402877694,0.3403409090909091
pick,0.0025103933482571155,0.37649880095923266,0.3352272727272727
best,0.0025103933482571155,0.37649880095923266,0.3352272727272727
memori,0.0025103933482571155,0.37649880095923266,0.3352272727272727
howev,0.0024784138151582986,0.3717026378896882,0.33011363636363633
love,0.0024784138151582986,0.3717026378896882,0.33011363636363633
come,0.0024784138151582986,0.3717026378896882,0.33011363636363633
beat,0.002446434282059482,0.36690647482014394,0.32500000000000007
two,0.0023824752158618486,0.3573141486810552,0.3147727272727273
end,0.002318516149664215,0.3477218225419665,0.30454545454545456
save,0.002318516149664215,0.3477218225419665,0.30454545454545456
right,0.002286536616565398,0.3429256594724221,0.2994318181818182
back,0.002286536616565398,0.3429256594724221,0.2994318181818182
sinc,0.0022545570834665812,0.3381294964028777,0.2943181818181818
enjoy,0.0022225775503677647,0.33333333333333337,0.28920454545454544
mk,0.0022225775503677647,0.33333333333333337,0.28920454545454544
gameplay,0.0021905980172689478,0.328537170263789,0.28409090909090906
kombat,0.0021586184841701312,0.32374100719424465,0.2789772727272728
someth,0.0021266389510713143,0.31894484412470026,0.2738636363636362
never,0.0020946594179724978,0.3141486810551559,0.26874999999999993
seri,0.002062679884873681,0.30935251798561153,0.26363636363636367
cool,0.002062679884873681,0.30935251798561153,0.26363636363636367
worth,0.002062679884873681,0.30935251798561153,0.26363636363636367
give,0.002062679884873681,0.30935251798561153,0.26363636363636367
around,0.0019987208186760474,0.2997601918465228,0.2534090909090909
mortal,0.0019667412855772304,0.2949640287769784,0.24829545454545443
money,0.0019667412855772304,0.2949640287769784,0.24829545454545443
tekken,0.001934761752478414,0.2901678657074341,0.24318181818181828
overal,0.001902782219379597,0.2853717026378897,0.2380681818181818
noth,0.001902782219379597,0.2853717026378897,0.2380681818181818
everi,0.0018708026862807802,0.2805755395683453,0.23295454545454541
challeng,0.0018708026862807802,0.2805755395683453,0.23295454545454541
dreamcast,0.0018388231531819635,0.27577937649880097,0.22784090909090904
titl,0.0018388231531819635,0.27577937649880097,0.22784090909090904
music,0.0018068436200831468,0.2709832134292566,0.22272727272727266
featur,0.0018068436200831468,0.2709832134292566,0.22272727272727266
day,0.00177486408698433,0.26618705035971224,0.2176136363636365
feel,0.00177486408698433,0.26618705035971224,0.2176136363636365
option,0.00177486408698433,0.26618705035971224,0.2176136363636365
either,0.00177486408698433,0.26618705035971224,0.2176136363636365
keep,0.00177486408698433,0.26618705035971224,0.2176136363636365
enough,0.00177486408698433,0.26618705035971224,0.2176136363636365
bit,0.0017428845538855133,0.26139088729016785,0.21250000000000002
quit,0.0017428845538855133,0.26139088729016785,0.21250000000000002
might,0.0017109050207866966,0.2565947242206235,0.20738636363636365
nice,0.0017109050207866966,0.2565947242206235,0.20738636363636365
crazi,0.0017109050207866966,0.2565947242206235,0.20738636363636365
real,0.0016789254876878798,0.2517985611510792,0.20227272727272727
instead,0.0016789254876878798,0.2517985611510792,0.20227272727272727
sega,0.0016789254876878798,0.2517985611510792,0.20227272727272727
seem,0.001646945954589063,0.2470023980815348,0.1971590909090909
put,0.001646945954589063,0.2470023980815348,0.1971590909090909
sne,0.001646945954589063,0.2470023980815348,0.1971590909090909
easi,0.001646945954589063,0.2470023980815348,0.1971590909090909
probabl,0.001646945954589063,0.2470023980815348,0.1971590909090909
hour,0.0016149664214902461,0.2422062350119904,0.19204545454545452
friend,0.0016149664214902461,0.2422062350119904,0.19204545454545452
sure,0.0016149664214902461,0.2422062350119904,0.19204545454545452
set,0.0015829868883914294,0.23741007194244604,0.18693181818181814
bore,0.0015829868883914294,0.23741007194244604,0.18693181818181814
came,0.0015829868883914294,0.23741007194244604,0.18693181818181814
must,0.0015510073552926127,0.23261390887290168,0.18181818181818188
finish,0.0015510073552926127,0.23261390887290168,0.18181818181818188
made,0.0015510073552926127,0.23261390887290168,0.18181818181818188
recommend,0.0015510073552926127,0.23261390887290168,0.18181818181818188
actual,0.0015510073552926127,0.23261390887290168,0.18181818181818188
said,0.001519027822193796,0.2278177458033573,0.1767045454545455
whole,0.001519027822193796,0.2278177458033573,0.1767045454545455
review,0.001519027822193796,0.2278177458033573,0.1767045454545455
combo,0.001519027822193796,0.2278177458033573,0.1767045454545455
long,0.001519027822193796,0.2278177458033573,0.1767045454545455
capcom,0.0014870482890949792,0.22302158273381295,0.17159090909090913
taxi,0.0014870482890949792,0.22302158273381295,0.17159090909090913
anyth,0.0014870482890949792,0.22302158273381295,0.17159090909090913
fact,0.0014870482890949792,0.22302158273381295,0.17159090909090913
bought,0.0014870482890949792,0.22302158273381295,0.17159090909090913
far,0.0014870482890949792,0.22302158273381295,0.17159090909090913
lack,0.0014550687559961625,0.2182254196642686,0.16647727272727275
choos,0.0014550687559961625,0.2182254196642686,0.16647727272727275
ride,0.0014230892228973458,0.21342925659472423,0.16136363636363626
alway,0.0014230892228973458,0.21342925659472423,0.16136363636363626
ever,0.0014230892228973458,0.21342925659472423,0.16136363636363626
final,0.0014230892228973458,0.21342925659472423,0.16136363636363626
special,0.0014230892228973458,0.21342925659472423,0.16136363636363626
oppon,0.0014230892228973458,0.21342925659472423,0.16136363636363626
price,0.0014230892228973458,0.21342925659472423,0.16136363636363626
everyth,0.001391109689798529,0.20863309352517986,0.1562499999999999
difficult,0.001391109689798529,0.20863309352517986,0.1562499999999999
includ,0.001391109689798529,0.20863309352517986,0.1562499999999999
hit,0.001391109689798529,0.20863309352517986,0.1562499999999999
may,0.001391109689798529,0.20863309352517986,0.1562499999999999
theme,0.001359130156699712,0.20383693045563547,0.15113636363636374
genesi,0.001359130156699712,0.20383693045563547,0.15113636363636374
edit,0.001359130156699712,0.20383693045563547,0.15113636363636374
let,0.0013271506236008953,0.1990407673860911,0.14602272727272736
nintendo,0.0013271506236008953,0.1990407673860911,0.14602272727272736
three,0.0012951710905020786,0.19424460431654675,0.14090909090909087
releas,0.0012951710905020786,0.19424460431654675,0.14090909090909087
point,0.0012951710905020786,0.19424460431654675,0.14090909090909087
complet,0.0012951710905020786,0.19424460431654675,0.14090909090909087
wait,0.0012951710905020786,0.19424460431654675,0.14090909090909087
except,0.0012951710905020786,0.19424460431654675,0.14090909090909087
parti,0.0012631915574032619,0.18944844124700239,0.1357954545454545
qualiti,0.0012631915574032619,0.18944844124700239,0.1357954545454545
creat,0.0012631915574032619,0.18944844124700239,0.1357954545454545
second,0.0012631915574032619,0.18944844124700239,0.1357954545454545
last,0.0012631915574032619,0.18944844124700239,0.1357954545454545
star,0.0012631915574032619,0.18944844124700239,0.1357954545454545
mean,0.0012631915574032619,0.18944844124700239,0.1357954545454545
fatal,0.0012631915574032619,0.18944844124700239,0.1357954545454545
big,0.0012312120243044452,0.18465227817745805,0.13068181818181823
soni,0.0012312120243044452,0.18465227817745805,0.13068181818181823
match,0.0012312120243044452,0.18465227817745805,0.13068181818181823
turn,0.0012312120243044452,0.18465227817745805,0.13068181818181823
pc,0.0012312120243044452,0.18465227817745805,0.13068181818181823
fast,0.0012312120243044452,0.18465227817745805,0.13068181818181823
part,0.0012312120243044452,0.18465227817745805,0.13068181818181823
drive,0.0012312120243044452,0.18465227817745805,0.13068181818181823
next,0.0012312120243044452,0.18465227817745805,0.13068181818181823
hous,0.0012312120243044452,0.18465227817745805,0.13068181818181823
cheat,0.0012312120243044452,0.18465227817745805,0.13068181818181823
chang,0.0011992324912056284,0.1798561151079137,0.12556818181818175
god,0.0011992324912056284,0.1798561151079137,0.12556818181818175
improv,0.0011672529581068117,0.17505995203836933,0.12045454545454537
xbox,0.0011672529581068117,0.17505995203836933,0.12045454545454537
everyon,0.0011672529581068117,0.17505995203836933,0.12045454545454537
especi,0.0011672529581068117,0.17505995203836933,0.12045454545454537
disappoint,0.0011672529581068117,0.17505995203836933,0.12045454545454537
anim,0.0011672529581068117,0.17505995203836933,0.12045454545454537
reason,0.0011672529581068117,0.17505995203836933,0.12045454545454537
idea,0.001135273425007995,0.17026378896882496,0.1153409090909091
requir,0.001135273425007995,0.17026378896882496,0.1153409090909091
rent,0.001135273425007995,0.17026378896882496,0.1153409090909091
speed,0.001135273425007995,0.17026378896882496,0.1153409090909091
slow,0.001135273425007995,0.17026378896882496,0.1153409090909091
super,0.001135273425007995,0.17026378896882496,0.1153409090909091
person,0.001135273425007995,0.17026378896882496,0.1153409090909091
compar,0.001135273425007995,0.17026378896882496,0.1153409090909091
coupl,0.001135273425007995,0.17026378896882496,0.1153409090909091
port,0.0011032938919091782,0.1654676258992806,0.11022727272727273
cheap,0.0011032938919091782,0.1654676258992806,0.11022727272727273
valu,0.0011032938919091782,0.1654676258992806,0.11022727272727273
decent,0.0011032938919091782,0.1654676258992806,0.11022727272727273
interest,0.0011032938919091782,0.1654676258992806,0.11022727272727273
vs,0.0011032938919091782,0.1654676258992806,0.11022727272727273
team,0.0011032938919091782,0.1654676258992806,0.11022727272727273
order,0.0010713143588103613,0.1606714628297362,0.10511363636363635
video,0.0010713143588103613,0.1606714628297362,0.10511363636363635
coaster,0.0010713143588103613,0.1606714628297362,0.10511363636363635
win,0.0010713143588103613,0.1606714628297362,0.10511363636363635
jump,0.0010713143588103613,0.1606714628297362,0.10511363636363635
power,0.0010713143588103613,0.1606714628297362,0.10511363636363635
dont,0.0010713143588103613,0.1606714628297362,0.10511363636363635
place,0.0010713143588103613,0.1606714628297362,0.10511363636363635
tycoon,0.0010393348257115445,0.15587529976019185,0.09999999999999998
tag,0.0010393348257115445,0.15587529976019185,0.09999999999999998
definit,0.0010393348257115445,0.15587529976019185,0.09999999999999998
style,0.0010393348257115445,0.15587529976019185,0.09999999999999998
thought,0.0010393348257115445,0.15587529976019185,0.09999999999999998
