word,probability,font_size,opacity
ps,0.007069537085114031,1.0,1.0
work,0.0060653090568815295,0.8579499596448749,0.850566037735849
car,0.005620253453460307,0.7949959644874899,0.7843396226415094
version,0.005277902989290136,0.7465698143664246,0.7333962264150944
xbox,0.005026845982232011,0.7110573042776434,0.6960377358490566
system,0.004798612339451897,0.678773204196933,0.6620754716981132
race,0.004467673557420731,0.6319612590799031,0.6128301886792452
drive,0.004091088046833544,0.5786924939467313,0.5567924528301886
peopl,0.0039427361790264695,0.5577078288942696,0.5347169811320756
got,0.0038514427219144237,0.5447941888619855,0.5211320754716982
problem,0.0038172076754974067,0.5399515738498789,0.5160377358490567
still,0.0036003857148562985,0.5092816787732042,0.48377358490566047
new,0.003531915622022264,0.4995964487489911,0.47358490566037736
know,0.0031667417935740817,0.44794188861985473,0.4192452830188679
back,0.0031325067471570647,0.4430992736077482,0.4141509433962265
come,0.0030754483364620363,0.43502824858757067,0.4056603773584907
hard,0.0030183899257670076,0.426957223567393,0.3971698113207548
mission,0.0029499198329329735,0.41727199354318,0.3869811320754717
right,0.002904273104376951,0.41081517352703795,0.380188679245283
run,0.0028700380579599334,0.40597255851493136,0.3750943396226415
money,0.002847214693681922,0.40274414850686036,0.3716981132075471
pc,0.0028243913294039107,0.39951573849878935,0.3683018867924529
lot,0.0027559212365698767,0.3898305084745763,0.3581132075471698
gta,0.002744509554430871,0.38821630347054076,0.3564150943396227
littl,0.002744509554430871,0.38821630347054076,0.3564150943396227
year,0.0027330978722918653,0.3866020984665053,0.3547169811320756
need,0.002698862825874848,0.3817594834543987,0.3496226415094338
two,0.002618981050901808,0.3704600484261501,0.3377358490566038
citi,0.0025733343223457855,0.3640032284100081,0.3309433962264152
never,0.0025733343223457855,0.3640032284100081,0.3309433962264152
start,0.002550510958067774,0.3607748184019371,0.3275471698113208
nintendo,0.002550510958067774,0.3607748184019371,0.3275471698113208
someth,0.002539099275928768,0.3591606133979015,0.3258490566037736
releas,0.0025162759116507567,0.3559322033898305,0.3224528301886792
origin,0.002504864229511751,0.354317998385795,0.320754716981132
pretti,0.002470629183094734,0.34947538337368844,0.3156603773584905
seem,0.0024478058188167227,0.34624697336561744,0.3122641509433962
crash,0.0024249824545387114,0.34301856335754644,0.3088679245283018
around,0.0023793357259826887,0.3365617433414044,0.3020754716981132
feel,0.002356512361704677,0.3333333333333333,0.2986792452830188
bought,0.0023451006795656712,0.3317191283292978,0.2969811320754717
give,0.0023451006795656712,0.3317191283292978,0.2969811320754717
made,0.0023336889974266656,0.3301049233252623,0.2952830188679245
day,0.0023336889974266656,0.3301049233252623,0.2952830188679245
review,0.0023336889974266656,0.3301049233252623,0.2952830188679245
find,0.00232227731528766,0.3284907183212268,0.2935849056603773
save,0.0023108656331486542,0.32687651331719125,0.2918867924528301
consol,0.002276630586731637,0.3220338983050848,0.2867924528301886
star,0.0022652189045926315,0.32041969330104925,0.2850943396226414
hour,0.00224239554031462,0.31719128329297824,0.28169811320754723
comput,0.00224239554031462,0.31719128329297824,0.28169811320754723
button,0.0022309838581756145,0.3155770782889427,0.28
anoth,0.002219572176036609,0.3139628732849072,0.2783018867924528
actual,0.002208160493897603,0.3123486682808717,0.27660377358490573
sinc,0.002196748811758597,0.3107344632768361,0.27490566037735853
love,0.002196748811758597,0.3107344632768361,0.27490566037735853
howev,0.002196748811758597,0.3107344632768361,0.27490566037735853
though,0.002196748811758597,0.3107344632768361,0.27490566037735853
old,0.0021853371296195914,0.30912025827280065,0.2732075471698113
sound,0.002128278718924563,0.30104923325262306,0.2647169811320754
turn,0.0020826319903685404,0.29459241323648105,0.25792452830188684
bore,0.0020712203082295347,0.2929782082324455,0.25622641509433963
wii,0.0020483969439515234,0.2897497982243745,0.25283018867924534
put,0.0020369852618125177,0.288135593220339,0.25113207547169814
instal,0.0020369852618125177,0.288135593220339,0.25113207547169814
worth,0.002014161897534506,0.28490718321226793,0.24773584905660373
player,0.0020027502153955002,0.2832929782082324,0.24603773584905653
reason,0.0019913385332564946,0.28167877320419693,0.24433962264150944
differ,0.001979926851117489,0.2800645682001614,0.24264150943396223
point,0.0019685151689784832,0.2784503631961259,0.24094339622641503
let,0.0019228684404224605,0.27199354317998387,0.23415094339622644
playstat,0.0019228684404224605,0.27199354317998387,0.23415094339622644
screen,0.0019114567582834549,0.27037933817594834,0.23245283018867924
level,0.001900045076144449,0.2687651331719128,0.23075471698113204
load,0.0018772217118664376,0.2655367231638418,0.22735849056603774
ever,0.0018543983475884263,0.2623083131557708,0.22396226415094334
card,0.001831574983310415,0.2590799031476998,0.22056603773584915
fan,0.001820163301171409,0.2574656981436642,0.21886792452830173
may,0.0017973399368933977,0.2542372881355932,0.21547169811320765
mayb,0.0017973399368933977,0.2542372881355932,0.21547169811320765
best,0.0017745165726153864,0.2510088781275222,0.21207547169811314
patch,0.0017745165726153864,0.2510088781275222,0.21207547169811314
thought,0.0017745165726153864,0.2510088781275222,0.21207547169811314
everi,0.001751693208337375,0.24778046811945117,0.20867924528301895
keep,0.001751693208337375,0.24778046811945117,0.20867924528301895
sure,0.001751693208337375,0.24778046811945117,0.20867924528301895
move,0.0017402815261983694,0.24616626311541567,0.20698113207547175
noth,0.0017288698440593635,0.24455205811138014,0.20528301886792444
bit,0.0017174581619203578,0.24293785310734461,0.20358490566037735
