word,probability,font_size,opacity
mario,0.011756457287375894,1.0,1.0
level,0.011455972756069162,0.9744408945686902,0.9746478873239437
charact,0.007098947052121546,0.6038338658146966,0.6070422535211268
player,0.005746766661241251,0.4888178913738019,0.49295774647887314
nintendo,0.005446282129934519,0.463258785942492,0.46760563380281694
star,0.005296039864281153,0.4504792332268371,0.4549295774647888
super,0.005245959109063365,0.44621938232161873,0.45070422535211274
mode,0.0052209187314544705,0.4440894568690096,0.4485915492957747
control,0.0046700304240587945,0.3972310969116081,0.40211267605633805
mani,0.004594909291232112,0.3908413205537806,0.39577464788732397
new,0.004344505515143168,0.369542066027689,0.3746478873239436
thing,0.0042193036270986965,0.3588924387646432,0.3640845070422535
look,0.004069061361445331,0.3461128860489883,0.35140845070422533
move,0.0037685768301385985,0.32055378061767836,0.3260563380281689
take,0.0034680922988318662,0.29499467518636846,0.3007042253521126
music,0.003443051921222972,0.2928647497337593,0.2985915492957746
gameplay,0.003443051921222972,0.2928647497337593,0.2985915492957746
world,0.003367930788396289,0.28647497337593186,0.2922535211267605
back,0.003342890410787395,0.2843450479233227,0.2901408450704225
way,0.0033178500331785005,0.28221512247071356,0.28802816901408446
sound,0.003292809655569606,0.28008519701810436,0.28591549295774643
race,0.003292809655569606,0.28008519701810436,0.28591549295774643
classic,0.0032677692779607115,0.2779552715654952,0.2838028169014084
origin,0.0031926481451340287,0.27156549520766776,0.27746478873239433
would,0.0031926481451340287,0.27156549520766776,0.27746478873239433
find,0.0031926481451340287,0.27156549520766776,0.27746478873239433
fight,0.0031676077675251344,0.26943556975505856,0.2753521126760564
lot,0.0031175270123073454,0.26517571884984026,0.27112676056338036
differ,0.0031175270123073454,0.26517571884984026,0.27112676056338036
never,0.003092486634698451,0.2630457933972311,0.2690140845070421
better,0.0030424058794806625,0.25878594249201275,0.26478873239436607
mission,0.0029672847466539797,0.2523961661341853,0.2584507042253521
quot,0.0029172039914361907,0.24813631522896698,0.25422535211267605
want,0.002842082858609508,0.2417465388711395,0.24788732394366186
year,0.002842082858609508,0.2417465388711395,0.24788732394366186
come,0.002766961725782825,0.23535676251331206,0.2415492957746479
challeng,0.0027419213481739303,0.23322683706070285,0.23943661971830976
multiplay,0.0026918405929561417,0.22896698615548455,0.2352112676056337
beat,0.0026918405929561417,0.22896698615548455,0.2352112676056337
doom,0.002641759837738353,0.22470713525026625,0.23098591549295766
crash,0.002641759837738353,0.22470713525026625,0.23098591549295766
weapon,0.0025916790825205645,0.22044728434504793,0.2267605633802816
must,0.0025916790825205645,0.22044728434504793,0.2267605633802816
easi,0.0025916790825205645,0.22044728434504793,0.2267605633802816
cours,0.0025415983273027755,0.2161874334398296,0.22253521126760567
friend,0.0025165579496938813,0.21405750798722042,0.22042253521126765
power,0.002491517572084987,0.21192758253461128,0.21830985915492962
peopl,0.0024664771944760927,0.20979765708200213,0.2161971830985916
everi,0.0024414368168671984,0.20766773162939298,0.21408450704225357
could,0.002416396439258304,0.20553780617678383,0.21197183098591554
know,0.002366315684040515,0.20127795527156547,0.20774647887323938
littl,0.0023162349288227265,0.19701810436634717,0.20352112676056333
say,0.0022911945512138323,0.19488817891373802,0.20140845070422542
version,0.0022911945512138323,0.19488817891373802,0.20140845070422542
right,0.0022911945512138323,0.19488817891373802,0.20140845070422542
see,0.002266154173604938,0.19275825346112888,0.19929577464788728
enemi,0.0022411137959960437,0.1906283280085197,0.19718309859154937
old,0.0022160734183871494,0.18849840255591055,0.19507042253521123
featur,0.002191033040778255,0.1863684771033014,0.19295774647887332
start,0.002140952285560466,0.18210862619808305,0.18873239436619704
amaz,0.002115911907951572,0.1799787007454739,0.18661971830985913
battl,0.002115911907951572,0.1799787007454739,0.18661971830985913
jump,0.002115911907951572,0.1799787007454739,0.18661971830985913
raider,0.002115911907951572,0.1799787007454739,0.18661971830985913
tomb,0.002115911907951572,0.1799787007454739,0.18661971830985913
hard,0.0020908715303426775,0.17784877529286475,0.184507042253521
tri,0.0020908715303426775,0.17784877529286475,0.184507042253521
perfect,0.0020908715303426775,0.17784877529286475,0.184507042253521
unlock,0.0020908715303426775,0.17784877529286475,0.184507042253521
though,0.0020908715303426775,0.17784877529286475,0.184507042253521
favorit,0.0020658311527337833,0.1757188498402556,0.18239436619718308
person,0.0020658311527337833,0.1757188498402556,0.18239436619718308
pretti,0.002040790775124889,0.17358892438764645,0.18028169014084494
made,0.002040790775124889,0.17358892438764645,0.18028169014084494
run,0.0019656696422982057,0.16719914802981894,0.17394366197183098
awesom,0.0019656696422982057,0.16719914802981894,0.17394366197183098
give,0.0019155888870804171,0.16293929712460065,0.16971830985915493
save,0.0018655081318626286,0.15867944621938232,0.16549295774647887
cool,0.0018655081318626286,0.15867944621938232,0.16549295774647887
stori,0.0018655081318626286,0.15867944621938232,0.16549295774647887
need,0.0018655081318626286,0.15867944621938232,0.16549295774647887
comput,0.0018655081318626286,0.15867944621938232,0.16549295774647887
set,0.0018655081318626286,0.15867944621938232,0.16549295774647887
action,0.0018655081318626286,0.15867944621938232,0.16549295774647887
releas,0.001840467754253734,0.15654952076677314,0.16338028169014085
collect,0.001840467754253734,0.15654952076677314,0.16338028169014085
got,0.001840467754253734,0.15654952076677314,0.16338028169014085
dark,0.0018154273766448398,0.154419595314164,0.16126760563380282
seri,0.0017903869990359455,0.15228966986155484,0.1591549295774648
shoot,0.0017903869990359455,0.15228966986155484,0.1591549295774648
around,0.0017903869990359455,0.15228966986155484,0.1591549295774648
enjoy,0.0017903869990359455,0.15228966986155484,0.1591549295774648
two,0.0017903869990359455,0.15228966986155484,0.1591549295774648
end,0.0017653466214270512,0.1501597444089457,0.15704225352112677
day,0.0017403062438181567,0.14802981895633652,0.15492957746478875
anoth,0.0017403062438181567,0.14802981895633652,0.15492957746478875
fan,0.0017403062438181567,0.14802981895633652,0.15492957746478875
bro,0.0017152658662092624,0.14589989350372737,0.15281690140845072
keep,0.0016902254886003681,0.14376996805111822,0.1507042253521127
hit,0.0016902254886003681,0.14376996805111822,0.1507042253521127
kart,0.0016651851109914738,0.14164004259850907,0.14859154929577467
recommend,0.0016651851109914738,0.14164004259850907,0.14859154929577467
work,0.0016651851109914738,0.14164004259850907,0.14859154929577467
three,0.0016401447333825793,0.1395101171458999,0.14647887323943665
platform,0.0016401447333825793,0.1395101171458999,0.14647887323943665
think,0.0016401447333825793,0.1395101171458999,0.14647887323943665
turn,0.001615104355773685,0.13738019169329074,0.14436619718309862
oppon,0.001615104355773685,0.13738019169329074,0.14436619718309862
color,0.001615104355773685,0.13738019169329074,0.14436619718309862
long,0.0015900639781647908,0.1352502662406816,0.1422535211267606
video,0.001539983222947002,0.13099041533546327,0.13802816901408432
movi,0.001539983222947002,0.13099041533546327,0.13802816901408432
alway,0.001539983222947002,0.13099041533546327,0.13802816901408432
system,0.001539983222947002,0.13099041533546327,0.13802816901408432
hour,0.0015149428453381077,0.1288604898828541,0.13591549295774663
enough,0.0015149428453381077,0.1288604898828541,0.13591549295774663
help,0.0014899024677292134,0.12673056443024494,0.13380281690140827
boss,0.0014899024677292134,0.12673056443024494,0.13380281690140827
overal,0.0014899024677292134,0.12673056443024494,0.13380281690140827
whole,0.0014899024677292134,0.12673056443024494,0.13380281690140827
came,0.001464862090120319,0.12460063897763578,0.13169014084507036
simpl,0.001464862090120319,0.12460063897763578,0.13169014084507036
difficulti,0.0014398217125114246,0.12247071352502661,0.12957746478873222
titl,0.0014398217125114246,0.12247071352502661,0.12957746478873222
today,0.0014147813349025303,0.12034078807241747,0.1274647887323943
let,0.0014147813349025303,0.12034078807241747,0.1274647887323943
feel,0.0014147813349025303,0.12034078807241747,0.1274647887323943
secret,0.0014147813349025303,0.12034078807241747,0.1274647887323943
boy,0.001389740957293636,0.11821086261980832,0.12535211267605617
sinc,0.001389740957293636,0.11821086261980832,0.12535211267605617
pick,0.001389740957293636,0.11821086261980832,0.12535211267605617
howev,0.001389740957293636,0.11821086261980832,0.12535211267605617
singl,0.001389740957293636,0.11821086261980832,0.12535211267605617
second,0.0013647005796847416,0.11608093716719914,0.12323943661971826
fli,0.0013647005796847416,0.11608093716719914,0.12323943661971826
