word,probability,font_size,opacity
evil,0.007382780032269105,1.0,1.0
resid,0.006861259146987402,0.9293598233995585,0.9257731958762886
quot,0.005818217376423997,0.7880794701986755,0.777319587628866
level,0.005394481657132613,0.7306843267108167,0.7170103092783504
park,0.0049707459378412295,0.673289183222958,0.656701030927835
mani,0.00487296077185091,0.6600441501103753,0.6427835051546391
puzzl,0.004677390439870271,0.6335540838852096,0.6149484536082472
way,0.0046447953845401655,0.6291390728476821,0.6103092783505155
thing,0.004612200329210059,0.6247240618101545,0.6056701030927835
differ,0.004351439886569207,0.5894039735099337,0.5685567010309278
zombi,0.004188464609918676,0.5673289183222958,0.5453608247422681
look,0.00405808438859825,0.5496688741721855,0.5268041237113402
think,0.00405808438859825,0.5496688741721855,0.5268041237113402
ride,0.004025489333268143,0.5452538631346578,0.5221649484536082
peopl,0.004025489333268143,0.5452538631346578,0.5221649484536082
would,0.0038625140566176113,0.5231788079470199,0.49896907216494846
seri,0.0037647288906272917,0.509933774834437,0.4850515463917525
find,0.0037321338352971855,0.5055187637969095,0.4804123711340206
new,0.0037321338352971855,0.5055187637969095,0.4804123711340206
stori,0.0036343486693068664,0.4922737306843267,0.46649484536082475
sound,0.0036343486693068664,0.4922737306843267,0.46649484536082475
control,0.0036343486693068664,0.4922737306843267,0.46649484536082475
tri,0.0035039684479864406,0.4746136865342163,0.44793814432989687
better,0.0034387783373262277,0.46578366445916114,0.438659793814433
littl,0.003406183281996121,0.4613686534216335,0.43402061855670093
charact,0.003406183281996121,0.4613686534216335,0.43402061855670093
run,0.003340993171335908,0.4525386313465783,0.42474226804123716
take,0.003340993171335908,0.4525386313465783,0.42474226804123716
around,0.003308398116005802,0.44812362030905073,0.4201030927835051
lot,0.003210612950015483,0.434878587196468,0.4061855670103093
hard,0.003178017894685376,0.4304635761589404,0.40154639175257734
got,0.003080232728695057,0.4172185430463576,0.3876288659793814
build,0.0030476376733649503,0.41280353200882997,0.38298969072164946
want,0.0030476376733649503,0.41280353200882997,0.38298969072164946
myst,0.002982447562704738,0.40397350993377484,0.37371134020618557
easi,0.002917257452044525,0.39514348785871967,0.3644329896907217
start,0.0027868772307240992,0.37748344370860926,0.3458762886597937
gameplay,0.0027216871200638863,0.3686534216335541,0.3365979381443299
origin,0.0025587118434133543,0.3465783664459161,0.3134020618556701
need,0.0025587118434133543,0.3465783664459161,0.3134020618556701
coaster,0.0025587118434133543,0.3465783664459161,0.3134020618556701
see,0.0025587118434133543,0.3465783664459161,0.3134020618556701
know,0.0025587118434133543,0.3465783664459161,0.3134020618556701
enjoy,0.0025587118434133543,0.3465783664459161,0.3134020618556701
kill,0.0025261167880832477,0.3421633554083885,0.30876288659793805
gun,0.0025261167880832477,0.3421633554083885,0.30876288659793805
challeng,0.0025261167880832477,0.3421633554083885,0.30876288659793805
say,0.0024935217327531414,0.33774834437086093,0.3041237113402062
pretti,0.0024609266774230348,0.3333333333333333,0.29948453608247416
ps,0.0024283316220929285,0.32891832229580575,0.29484536082474233
end,0.0024283316220929285,0.32891832229580575,0.29484536082474233
weapon,0.0023631415114327156,0.3200883002207505,0.28556701030927834
everyth,0.0023305464561026094,0.31567328918322296,0.2809278350515464
horror,0.0022979514007725028,0.31125827814569534,0.27628865979381434
actual,0.0022653563454423965,0.3068432671081678,0.2716494845360825
music,0.0022653563454423965,0.3068432671081678,0.2716494845360825
cool,0.00223276129011229,0.30242825607064017,0.26701030927835057
world,0.00223276129011229,0.30242825607064017,0.26701030927835057
theme,0.0022001662347821836,0.2980132450331126,0.2623711340206185
give,0.0022001662347821836,0.2980132450331126,0.2623711340206185
enemi,0.0022001662347821836,0.2980132450331126,0.2623711340206185
never,0.002167571179452077,0.29359823399558493,0.25773195876288657
two,0.0021349761241219707,0.2891832229580574,0.2530927835051545
monkey,0.0021349761241219707,0.2891832229580574,0.2530927835051545
citi,0.0021349761241219707,0.2891832229580574,0.2530927835051545
everi,0.002102381068791864,0.28476821192052976,0.24845360824742257
keep,0.002102381068791864,0.28476821192052976,0.24845360824742257
recommend,0.002102381068791864,0.28476821192052976,0.24845360824742257
though,0.002069786013461758,0.2803532008830022,0.24381443298969052
hour,0.002069786013461758,0.2803532008830022,0.24381443298969052
surviv,0.0020371909581316516,0.27593818984547464,0.2391752577319587
turn,0.0020371909581316516,0.27593818984547464,0.2391752577319587
riven,0.0020371909581316516,0.27593818984547464,0.2391752577319587
part,0.0020371909581316516,0.27593818984547464,0.2391752577319587
feel,0.0020371909581316516,0.27593818984547464,0.2391752577319587
back,0.002004595902801545,0.271523178807947,0.23453608247422675
year,0.002004595902801545,0.271523178807947,0.23453608247422675
set,0.0019720008474714387,0.26710816777041946,0.22989690721649492
must,0.0019720008474714387,0.26710816777041946,0.22989690721649492
could,0.001939405792141332,0.2626931567328918,0.22525773195876286
old,0.001939405792141332,0.2626931567328918,0.22525773195876286
action,0.0019068107368112256,0.2582781456953642,0.22061855670103092
escap,0.0019068107368112256,0.2582781456953642,0.22061855670103092
bit,0.0018742156814811194,0.25386313465783666,0.21597938144329887
made,0.0018742156814811194,0.25386313465783666,0.21597938144329887
version,0.0018742156814811194,0.25386313465783666,0.21597938144329887
come,0.001841620626151013,0.24944812362030905,0.21134020618556693
howev,0.001841620626151013,0.24944812362030905,0.21134020618556693
fan,0.0018090255708209065,0.24503311258278146,0.2067010309278351
playstat,0.0018090255708209065,0.24503311258278146,0.2067010309278351
problem,0.0017438354601606936,0.23620309050772625,0.1974226804123711
without,0.0017438354601606936,0.23620309050772625,0.1974226804123711
right,0.0017438354601606936,0.23620309050772625,0.1974226804123711
put,0.0017438354601606936,0.23620309050772625,0.1974226804123711
clair,0.0017438354601606936,0.23620309050772625,0.1974226804123711
item,0.0017112404048305872,0.23178807947019867,0.19278350515463916
favorit,0.0016786453495004807,0.22737306843267108,0.18814432989690721
roller,0.0016786453495004807,0.22737306843267108,0.18814432989690721
solv,0.0016786453495004807,0.22737306843267108,0.18814432989690721
place,0.0016786453495004807,0.22737306843267108,0.18814432989690721
area,0.0016786453495004807,0.22737306843267108,0.18814432989690721
design,0.0016786453495004807,0.22737306843267108,0.18814432989690721
awesom,0.0016786453495004807,0.22737306843267108,0.18814432989690721
sure,0.0016460502941703743,0.22295805739514346,0.18350515463917527
pick,0.0016134552388402678,0.21854304635761587,0.17886597938144322
detail,0.0016134552388402678,0.21854304635761587,0.17886597938144322
help,0.0015808601835101616,0.2141280353200883,0.1742268041237114
alway,0.0015808601835101616,0.2141280353200883,0.1742268041237114
enough,0.0015808601835101616,0.2141280353200883,0.1742268041237114
beauti,0.0015808601835101616,0.2141280353200883,0.1742268041237114
beat,0.0015482651281800552,0.2097130242825607,0.16958762886597933
let,0.0015482651281800552,0.2097130242825607,0.16958762886597933
video,0.0015482651281800552,0.2097130242825607,0.16958762886597933
sinc,0.0015482651281800552,0.2097130242825607,0.16958762886597933
work,0.0015482651281800552,0.2097130242825607,0.16958762886597933
banjo,0.0015156700728499487,0.2052980132450331,0.1649484536082474
point,0.0015156700728499487,0.2052980132450331,0.1649484536082474
day,0.0014830750175198423,0.20088300220750552,0.16030927835051556
quit,0.0014830750175198423,0.20088300220750552,0.16030927835051556
nemesi,0.0014830750175198423,0.20088300220750552,0.16030927835051556
system,0.0014830750175198423,0.20088300220750552,0.16030927835051556
jill,0.0014504799621897358,0.19646799116997793,0.1556701030927835
money,0.0014504799621897358,0.19646799116997793,0.1556701030927835
adventur,0.0014504799621897358,0.19646799116997793,0.1556701030927835
may,0.0014504799621897358,0.19646799116997793,0.1556701030927835
anoth,0.0014504799621897358,0.19646799116997793,0.1556701030927835
found,0.0014504799621897358,0.19646799116997793,0.1556701030927835
far,0.0014178849068596294,0.1920529801324503,0.15103092783505156
sim,0.0014178849068596294,0.1920529801324503,0.15103092783505156
ammo,0.0014178849068596294,0.1920529801324503,0.15103092783505156
comput,0.0014178849068596294,0.1920529801324503,0.15103092783505156
difficult,0.001385289851529523,0.18763796909492272,0.1463917525773195
long,0.001385289851529523,0.18763796909492272,0.1463917525773195
fight,0.001385289851529523,0.18763796909492272,0.1463917525773195
